Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Postal Code,Product ID,Sales,Quantity,Discount,Profit
7450,CA-2017-105669,2017-09-17,2017-09-22,Second Class,SJ-20125,Home Office,77036,OFF-AR-10000390,9.912,3,0.2,3.2213999999999996
7451,CA-2017-105669,2017-09-17,2017-09-22,Second Class,SJ-20125,Home Office,77036,FUR-CH-10003774,318.43,5,0.3,-77.33300000000001
7452,CA-2017-105669,2017-09-17,2017-09-22,Second Class,SJ-20125,Home Office,77036,OFF-BI-10002412,5.799999999999999,5,0.8,-10.15
7453,CA-2017-105669,2017-09-17,2017-09-22,Second Class,SJ-20125,Home Office,77036,TEC-PH-10002415,1415.76,6,0.2,88.48500000000007
7454,CA-2017-134796,2017-06-25,2017-07-01,Standard Class,FM-14380,Consumer,60440,TEC-PH-10003505,148.48,2,0.2,16.703999999999986
7455,CA-2016-137743,2016-07-30,2016-08-04,Standard Class,KH-16360,Consumer,60623,OFF-LA-10003663,9.248000000000001,4,0.2,3.1212
7456,CA-2016-137743,2016-07-30,2016-08-04,Standard Class,KH-16360,Consumer,60623,OFF-ST-10001780,1036.624,2,0.2,51.831200000000024
7457,CA-2015-137974,2015-04-16,2015-04-18,First Class,LL-16840,Consumer,22980,TEC-PH-10002033,569.64,2,0.0,148.1064
7458,CA-2015-137974,2015-04-16,2015-04-18,First Class,LL-16840,Consumer,22980,OFF-BI-10001036,9.14,1,0.0,4.57
7459,CA-2015-137974,2015-04-16,2015-04-18,First Class,LL-16840,Consumer,22980,FUR-FU-10001468,1196.86,7,0.0,119.6859999999999
7460,CA-2015-137974,2015-04-16,2015-04-18,First Class,LL-16840,Consumer,22980,FUR-BO-10001519,523.26,9,0.0,125.5824
7461,US-2015-136987,2015-04-11,2015-04-14,Second Class,AR-10540,Consumer,90004,TEC-CO-10001943,639.9680000000001,4,0.2,215.98919999999998
7462,US-2015-136987,2015-04-11,2015-04-14,Second Class,AR-10540,Consumer,90004,OFF-PA-10003127,52.76,2,0.0,24.269599999999997
7463,CA-2015-138485,2015-02-27,2015-03-01,Second Class,NP-18670,Consumer,98105,TEC-AC-10002076,538.9200000000001,9,0.0,80.838
7464,CA-2016-103709,2016-09-08,2016-09-15,Standard Class,LP-17095,Consumer,93277,OFF-AR-10003338,14.88,2,0.0,3.7200000000000006
7465,CA-2016-103709,2016-09-08,2016-09-15,Standard Class,LP-17095,Consumer,93277,OFF-PA-10004610,34.24,8,0.0,15.407999999999998
7466,CA-2016-103709,2016-09-08,2016-09-15,Standard Class,LP-17095,Consumer,93277,OFF-ST-10001272,261.74,2,0.0,65.435
7467,CA-2016-138282,2016-05-19,2016-05-23,Standard Class,AH-10690,Corporate,90008,OFF-AP-10001366,87.84,8,0.0,23.716800000000006
7468,CA-2017-148985,2017-11-11,2017-11-15,Second Class,TB-21190,Home Office,90045,FUR-FU-10001424,34.92,4,0.0,11.872799999999998
7469,CA-2014-138100,2014-09-15,2014-09-20,Standard Class,AA-10315,Consumer,10011,OFF-PA-10000349,14.940000000000001,3,0.0,7.021800000000001
7470,CA-2014-138100,2014-09-15,2014-09-20,Standard Class,AA-10315,Consumer,10011,FUR-FU-10002456,14.56,2,0.0,6.2608000000000015
7471,CA-2015-100734,2015-09-15,2015-09-20,Standard Class,AC-10615,Corporate,19143,OFF-BI-10002609,3.5760000000000005,4,0.7,-2.8608000000000002
7472,CA-2015-100734,2015-09-15,2015-09-20,Standard Class,AC-10615,Corporate,19143,OFF-ST-10001522,147.184,2,0.2,-29.436800000000012
7473,CA-2016-139997,2016-07-01,2016-07-03,First Class,EM-14140,Home Office,84043,TEC-CO-10000971,1499.95,5,0.0,449.9849999999999
7474,CA-2016-109652,2016-04-10,2016-04-15,Standard Class,QJ-19255,Corporate,60653,OFF-AR-10000034,13.568000000000001,4,0.2,3.2223999999999995
7475,CA-2014-167199,2014-01-06,2014-01-10,Standard Class,ME-17320,Home Office,42420,FUR-CH-10004063,2573.82,9,0.0,746.4077999999997
7476,CA-2014-167199,2014-01-06,2014-01-10,Standard Class,ME-17320,Home Office,42420,OFF-BI-10004632,609.98,2,0.0,274.491
7477,CA-2014-167199,2014-01-06,2014-01-10,Standard Class,ME-17320,Home Office,42420,OFF-AR-10001662,5.48,2,0.0,1.4796000000000005
7478,CA-2014-167199,2014-01-06,2014-01-10,Standard Class,ME-17320,Home Office,42420,TEC-PH-10004977,391.98,2,0.0,113.67419999999998
7479,CA-2014-167199,2014-01-06,2014-01-10,Standard Class,ME-17320,Home Office,42420,TEC-PH-10004539,755.96,4,0.0,204.1092
7480,CA-2014-167199,2014-01-06,2014-01-10,Standard Class,ME-17320,Home Office,42420,OFF-FA-10001883,31.12,4,0.0,0.3111999999999995
7481,CA-2014-167199,2014-01-06,2014-01-10,Standard Class,ME-17320,Home Office,42420,OFF-PA-10000955,6.54,1,0.0,3.0084
7482,CA-2016-124583,2016-09-01,2016-09-03,Second Class,LB-16795,Home Office,92646,OFF-EN-10002500,12.78,1,0.0,5.7509999999999994
7483,CA-2014-113964,2014-09-23,2014-09-30,Standard Class,JP-16135,Home Office,10011,OFF-BI-10004654,18.464,4,0.2,6.9239999999999995
7484,CA-2014-129938,2014-12-15,2014-12-17,Second Class,EB-13705,Corporate,19140,FUR-CH-10003774,445.802,7,0.3,-108.26620000000001
7485,CA-2017-135111,2017-12-28,2018-01-02,Standard Class,CS-12400,Home Office,58103,OFF-AR-10004707,2.48,1,0.0,0.8679999999999999
7486,CA-2017-135111,2017-12-28,2018-01-02,Standard Class,CS-12400,Home Office,58103,OFF-BI-10004040,25.9,5,0.0,12.690999999999999
7487,US-2015-134558,2015-12-19,2015-12-24,Second Class,PM-19135,Home Office,3820,OFF-PA-10001184,29.900000000000002,5,0.0,14.651
7488,US-2015-134558,2015-12-19,2015-12-24,Second Class,PM-19135,Home Office,3820,TEC-AC-10004145,2249.91,9,0.0,517.4793000000001
7489,US-2015-134558,2015-12-19,2015-12-24,Second Class,PM-19135,Home Office,3820,FUR-TA-10003473,1053.164,4,0.3,-105.31639999999993
7490,CA-2017-157196,2017-11-05,2017-11-09,Standard Class,AA-10645,Consumer,92105,OFF-PA-10003172,12.96,2,0.0,6.2208000000000006
7491,CA-2015-108672,2015-09-10,2015-09-16,Standard Class,FA-14230,Corporate,90032,FUR-FU-10003799,106.68,6,0.0,33.07079999999999
7492,US-2017-118598,2017-11-16,2017-11-16,Same Day,CM-12190,Consumer,13501,TEC-PH-10002583,119.94,6,0.0,5.996999999999986
7493,US-2017-160836,2017-09-11,2017-09-16,Standard Class,CC-12475,Consumer,77070,OFF-PA-10004239,10.272000000000002,3,0.2,3.209999999999998
7494,US-2017-160836,2017-09-11,2017-09-16,Standard Class,CC-12475,Consumer,77070,FUR-TA-10002855,512.19,5,0.3,-65.85300000000001
7495,US-2017-160836,2017-09-11,2017-09-16,Standard Class,CC-12475,Consumer,77070,OFF-AP-10001626,1.5559999999999996,2,0.8,-4.2012
7496,CA-2017-121048,2017-07-14,2017-07-18,Standard Class,TC-21295,Consumer,92683,OFF-BI-10004022,4.4479999999999995,2,0.2,1.4455999999999996
7497,CA-2017-121048,2017-07-14,2017-07-18,Standard Class,TC-21295,Consumer,92683,FUR-FU-10003601,276.69,3,0.0,49.804199999999994
7498,CA-2017-121048,2017-07-14,2017-07-18,Standard Class,TC-21295,Consumer,92683,OFF-FA-10000490,4.96,4,0.0,2.3312
7499,CA-2017-121048,2017-07-14,2017-07-18,Standard Class,TC-21295,Consumer,92683,OFF-AR-10004042,71.92,4,0.0,20.856799999999993
7500,CA-2017-121048,2017-07-14,2017-07-18,Standard Class,TC-21295,Consumer,92683,FUR-FU-10002960,18.84,3,0.0,7.912800000000001
7501,CA-2017-121048,2017-07-14,2017-07-18,Standard Class,TC-21295,Consumer,92683,TEC-AC-10000991,140.97,3,0.0,19.735800000000005
7502,CA-2017-121048,2017-07-14,2017-07-18,Standard Class,TC-21295,Consumer,92683,TEC-PH-10004977,470.3760000000001,3,0.2,52.917299999999955
7503,US-2017-120147,2017-03-30,2017-03-30,Same Day,TB-21400,Consumer,90036,OFF-AR-10000817,6.08,2,0.0,2.0671999999999997
7504,US-2017-120147,2017-03-30,2017-03-30,Same Day,TB-21400,Consumer,90036,TEC-PH-10002447,164.79200000000003,1,0.2,18.53909999999999
7505,CA-2016-158043,2016-01-31,2016-02-04,Second Class,JK-15325,Corporate,8401,OFF-EN-10003134,23.36,2,0.0,11.68
7506,US-2017-106579,2017-06-08,2017-06-13,Standard Class,BW-11200,Consumer,60076,OFF-BI-10000309,12.175999999999998,4,0.8,-18.87280000000001
7507,CA-2014-115889,2014-11-02,2014-11-06,Standard Class,SH-20395,Consumer,94122,TEC-PH-10001615,46.384,2,0.2,5.218199999999992
7508,CA-2014-115889,2014-11-02,2014-11-06,Standard Class,SH-20395,Consumer,94122,OFF-ST-10003208,362.92,2,0.0,105.24679999999995
7509,US-2017-161935,2017-07-14,2017-07-18,Standard Class,JL-15835,Consumer,43229,OFF-PA-10000605,9.248000000000001,2,0.2,3.3524000000000003
7510,US-2017-161935,2017-07-14,2017-07-18,Standard Class,JL-15835,Consumer,43229,TEC-PH-10000560,1889.946,9,0.4,-377.9892
7511,US-2017-161935,2017-07-14,2017-07-18,Standard Class,JL-15835,Consumer,43229,OFF-ST-10003455,62.040000000000006,5,0.2,4.653000000000002
7512,US-2017-161935,2017-07-14,2017-07-18,Standard Class,JL-15835,Consumer,43229,FUR-FU-10002937,396.9200000000001,5,0.2,148.845
7513,US-2017-161935,2017-07-14,2017-07-18,Standard Class,JL-15835,Consumer,43229,OFF-ST-10001837,239.456,7,0.2,17.959200000000003
7514,US-2017-161935,2017-07-14,2017-07-18,Standard Class,JL-15835,Consumer,43229,OFF-AR-10004757,13.120000000000001,5,0.2,2.131999999999999
7515,US-2017-167920,2017-12-09,2017-12-12,Second Class,JL-15835,Consumer,40475,OFF-BI-10004236,29.36,2,0.0,13.5056
7516,US-2017-167920,2017-12-09,2017-12-12,Second Class,JL-15835,Consumer,40475,OFF-AP-10000159,214.89999999999998,5,0.0,62.32099999999997
7517,US-2017-167920,2017-12-09,2017-12-12,Second Class,JL-15835,Consumer,40475,OFF-BI-10003274,15.92,4,0.0,7.4824
7518,US-2017-167920,2017-12-09,2017-12-12,Second Class,JL-15835,Consumer,40475,TEC-AC-10001013,146.45,5,0.0,48.32849999999999
7519,US-2017-167920,2017-12-09,2017-12-12,Second Class,JL-15835,Consumer,40475,OFF-ST-10004963,15.14,1,0.0,0.605599999999999
7520,US-2017-167920,2017-12-09,2017-12-12,Second Class,JL-15835,Consumer,40475,OFF-LA-10004409,5.76,2,0.0,2.6495999999999995
7521,US-2017-167920,2017-12-09,2017-12-12,Second Class,JL-15835,Consumer,40475,TEC-CO-10001046,1399.98,2,0.0,629.991
7522,CA-2016-162383,2016-09-05,2016-09-11,Standard Class,MD-17350,Consumer,43130,OFF-BI-10002824,8.952000000000002,2,0.7,-7.460000000000001
7523,CA-2016-162383,2016-09-05,2016-09-11,Standard Class,MD-17350,Consumer,43130,OFF-BI-10001757,8.856000000000002,6,0.7,-6.494400000000002
7524,CA-2016-162383,2016-09-05,2016-09-11,Standard Class,MD-17350,Consumer,43130,FUR-CH-10004477,85.246,2,0.3,-1.217800000000004
7525,CA-2014-125731,2014-09-10,2014-09-16,Standard Class,CL-12565,Consumer,97030,OFF-EN-10003072,21.728,7,0.2,7.604799999999999
7526,CA-2014-125731,2014-09-10,2014-09-16,Standard Class,CL-12565,Consumer,97030,FUR-CH-10003973,1487.04,5,0.2,148.70400000000006
7527,US-2017-106145,2017-09-26,2017-09-26,Same Day,RA-19885,Corporate,94109,OFF-EN-10001028,71.88,6,0.0,33.0648
7528,US-2017-106145,2017-09-26,2017-09-26,Same Day,RA-19885,Corporate,94109,FUR-FU-10003829,9.24,3,0.0,2.9567999999999994
7529,US-2017-106145,2017-09-26,2017-09-26,Same Day,RA-19885,Corporate,94109,OFF-PA-10002245,35.88,6,0.0,16.146
7530,US-2017-106145,2017-09-26,2017-09-26,Same Day,RA-19885,Corporate,94109,OFF-BI-10002215,17.04,3,0.2,5.5379999999999985
7531,US-2017-106145,2017-09-26,2017-09-26,Same Day,RA-19885,Corporate,94109,OFF-BI-10003925,931.1760000000002,3,0.2,314.2719
7532,CA-2016-107146,2016-06-17,2016-06-19,First Class,LC-16885,Consumer,80501,FUR-FU-10002298,266.35200000000003,3,0.2,-13.317600000000013
7533,CA-2016-107146,2016-06-17,2016-06-19,First Class,LC-16885,Consumer,80501,FUR-CH-10004853,483.13599999999997,4,0.2,54.352799999999945
7534,US-2017-134642,2017-02-25,2017-03-01,Standard Class,SW-20245,Consumer,27834,FUR-CH-10002880,196.784,2,0.2,-22.138200000000012
7535,US-2017-134642,2017-02-25,2017-03-01,Standard Class,SW-20245,Consumer,27834,FUR-BO-10004709,231.92000000000002,5,0.2,5.798000000000002
7536,US-2017-160143,2017-03-31,2017-04-07,Standard Class,HG-14965,Corporate,90004,OFF-SU-10004231,29.700000000000003,3,0.0,8.019
7537,CA-2017-103415,2017-12-03,2017-12-08,Standard Class,MV-17485,Consumer,77041,FUR-FU-10000820,13.591999999999999,2,0.6,-14.2716
7538,CA-2016-106460,2016-02-19,2016-02-22,Second Class,GT-14710,Consumer,94109,OFF-PA-10001736,70.88,2,0.0,33.313599999999994
7539,US-2017-112347,2017-12-02,2017-12-06,Standard Class,BS-11380,Corporate,80219,OFF-ST-10003306,114.28800000000001,1,0.2,12.857399999999984
7540,US-2017-112347,2017-12-02,2017-12-06,Standard Class,BS-11380,Corporate,80219,OFF-BI-10003707,36.624,8,0.7,-24.41599999999999
7541,US-2017-112347,2017-12-02,2017-12-06,Standard Class,BS-11380,Corporate,80219,FUR-BO-10003546,242.35200000000003,8,0.7,-363.5279999999999
7542,US-2017-112347,2017-12-02,2017-12-06,Standard Class,BS-11380,Corporate,80219,TEC-PH-10000213,49.61600000000001,2,0.2,4.961599999999999
7543,US-2017-112347,2017-12-02,2017-12-06,Standard Class,BS-11380,Corporate,80219,FUR-FU-10001488,508.70400000000006,6,0.2,0.0
7544,US-2017-112347,2017-12-02,2017-12-06,Standard Class,BS-11380,Corporate,80219,TEC-PH-10004833,57.36,6,0.2,-14.34
7545,US-2017-112347,2017-12-02,2017-12-06,Standard Class,BS-11380,Corporate,80219,FUR-CH-10002335,906.6800000000001,5,0.2,68.00100000000003
7546,CA-2014-103492,2014-10-10,2014-10-15,Standard Class,CM-12715,Corporate,77340,TEC-PH-10001128,719.9520000000001,6,0.2,71.99520000000001
7547,CA-2014-103492,2014-10-10,2014-10-15,Standard Class,CM-12715,Corporate,77340,TEC-PH-10004667,755.9440000000002,7,0.2,66.14509999999996
7548,CA-2014-103492,2014-10-10,2014-10-15,Standard Class,CM-12715,Corporate,77340,OFF-BI-10004817,11.979999999999997,5,0.8,-19.16800000000001
7549,CA-2014-103492,2014-10-10,2014-10-15,Standard Class,CM-12715,Corporate,77340,OFF-BI-10004140,0.8979999999999998,1,0.8,-1.5715000000000008
7550,CA-2016-136595,2016-09-05,2016-09-07,First Class,EM-13825,Corporate,77036,FUR-FU-10004671,21.204000000000004,3,0.6,-11.662199999999999
7551,CA-2014-140396,2014-11-20,2014-11-25,Standard Class,KH-16330,Corporate,10024,OFF-EN-10002592,34.74,3,0.0,17.37
7552,CA-2014-140396,2014-11-20,2014-11-25,Standard Class,KH-16330,Corporate,10024,TEC-PH-10004447,833.94,6,0.0,216.8244
7553,CA-2014-140396,2014-11-20,2014-11-25,Standard Class,KH-16330,Corporate,10024,OFF-BI-10003669,12.96,3,0.2,4.536
7554,CA-2014-140396,2014-11-20,2014-11-25,Standard Class,KH-16330,Corporate,10024,OFF-PA-10000223,25.92,4,0.0,12.441600000000001
7555,CA-2014-114181,2014-05-10,2014-05-14,Second Class,AF-10885,Consumer,19134,FUR-BO-10004467,349.965,7,0.5,-216.97830000000002
7556,CA-2014-114181,2014-05-10,2014-05-14,Second Class,AF-10885,Consumer,19134,OFF-AR-10000716,22.32,5,0.2,5.301
7557,CA-2017-159506,2017-11-27,2017-12-02,Standard Class,JR-16210,Corporate,47201,OFF-PA-10003641,158.28,6,0.0,72.80879999999999
7558,CA-2017-159506,2017-11-27,2017-12-02,Standard Class,JR-16210,Corporate,47201,OFF-BI-10004519,497.93999999999994,3,0.0,224.07299999999998
7559,US-2014-137155,2014-11-01,2014-11-05,Standard Class,DL-12925,Consumer,11561,OFF-AP-10002518,533.9399999999999,3,0.0,154.84259999999995
7560,US-2014-137155,2014-11-01,2014-11-05,Standard Class,DL-12925,Consumer,11561,OFF-PA-10000806,167.94,3,0.0,82.2906
7561,US-2014-137155,2014-11-01,2014-11-05,Standard Class,DL-12925,Consumer,11561,FUR-FU-10003142,31.68,6,0.0,9.820799999999998
7562,CA-2016-105746,2016-12-30,2017-01-01,First Class,BD-11605,Consumer,17602,FUR-CH-10000454,170.78599999999997,1,0.3,0.0
7563,US-2016-104815,2016-09-03,2016-09-07,Standard Class,RB-19570,Consumer,60610,FUR-BO-10003894,198.744,4,0.3,0.0
7564,CA-2017-157672,2017-10-05,2017-10-07,First Class,RB-19795,Home Office,80219,TEC-AC-10001714,63.824000000000005,2,0.2,13.562599999999998
7565,US-2016-166660,2016-01-30,2016-02-01,Second Class,TB-21250,Consumer,98103,FUR-CH-10001190,435.16800000000006,4,0.2,-59.83560000000004
7566,US-2016-166660,2016-01-30,2016-02-01,Second Class,TB-21250,Consumer,98103,FUR-BO-10000468,48.58,1,0.0,7.772800000000004
7567,CA-2017-140802,2017-04-21,2017-04-23,First Class,KN-16390,Corporate,77070,TEC-AC-10001998,47.976,3,0.2,8.395799999999994
7568,CA-2017-140802,2017-04-21,2017-04-23,First Class,KN-16390,Corporate,77070,OFF-PA-10001534,20.736000000000004,4,0.2,7.2576
7569,CA-2014-133830,2014-12-05,2014-12-10,Standard Class,RL-19615,Consumer,90045,OFF-AR-10003045,26.46,9,0.0,11.907
7570,CA-2014-133830,2014-12-05,2014-12-10,Standard Class,RL-19615,Consumer,90045,OFF-PA-10001363,49.12,4,0.0,23.086399999999998
7571,CA-2014-133830,2014-12-05,2014-12-10,Standard Class,RL-19615,Consumer,90045,OFF-FA-10002280,15.0,3,0.0,7.199999999999999
7572,CA-2014-100916,2014-10-21,2014-10-26,Standard Class,FH-14275,Corporate,23602,OFF-ST-10003479,194.7,5,0.0,9.734999999999978
7573,CA-2014-100916,2014-10-21,2014-10-26,Standard Class,FH-14275,Corporate,23602,FUR-TA-10004607,591.32,4,0.0,112.35079999999999
7574,CA-2014-100916,2014-10-21,2014-10-26,Standard Class,FH-14275,Corporate,23602,OFF-AR-10001022,2.84,1,0.0,0.8803999999999998
7575,CA-2015-129532,2015-12-08,2015-12-12,Standard Class,YS-21880,Corporate,90036,OFF-ST-10004186,221.96,2,0.0,4.4392
7576,CA-2015-129532,2015-12-08,2015-12-12,Standard Class,YS-21880,Corporate,90036,TEC-AC-10000865,236.0,4,0.0,40.119999999999976
7577,CA-2014-134726,2014-11-02,2014-11-07,Second Class,SW-20755,Corporate,98115,TEC-AC-10000023,41.94,2,0.0,15.098399999999998
7578,CA-2014-134726,2014-11-02,2014-11-07,Second Class,SW-20755,Corporate,98115,TEC-PH-10001750,52.792,1,0.2,4.619300000000003
7579,CA-2016-138597,2016-12-18,2016-12-21,First Class,PN-18775,Home Office,68104,FUR-CH-10004997,563.9399999999999,3,0.0,112.78800000000001
7580,CA-2015-123113,2015-11-23,2015-11-27,Second Class,AT-10735,Consumer,7960,OFF-AP-10000275,2625.12,8,0.0,735.0336
7581,CA-2015-123113,2015-11-23,2015-11-27,Second Class,AT-10735,Consumer,7960,OFF-AR-10004999,17.94,3,0.0,4.485
7582,CA-2015-169656,2015-08-13,2015-08-16,First Class,EJ-13720,Consumer,19143,OFF-ST-10003816,422.856,3,0.2,15.857099999999974
7583,CA-2015-142734,2015-04-16,2015-04-21,Standard Class,DM-13345,Corporate,10024,FUR-CH-10003968,127.76400000000001,2,0.1,2.8392000000000017
7584,CA-2014-163223,2014-03-21,2014-03-25,Standard Class,KH-16690,Corporate,22153,TEC-PH-10000730,3499.9300000000003,7,0.0,909.9818000000002
7585,CA-2014-163223,2014-03-21,2014-03-25,Standard Class,KH-16690,Corporate,22153,OFF-LA-10004409,14.399999999999999,5,0.0,6.623999999999999
7586,CA-2014-163223,2014-03-21,2014-03-25,Standard Class,KH-16690,Corporate,22153,OFF-PA-10000675,122.97,3,0.0,60.255300000000005
7587,CA-2014-163223,2014-03-21,2014-03-25,Standard Class,KH-16690,Corporate,22153,OFF-AR-10001573,9.32,4,0.0,2.702799999999999
7588,CA-2014-163223,2014-03-21,2014-03-25,Standard Class,KH-16690,Corporate,22153,OFF-BI-10001597,122.94,3,0.0,59.01119999999999
7589,CA-2017-122945,2017-11-16,2017-11-22,Standard Class,MB-18085,Consumer,95661,FUR-FU-10001196,17.31,3,0.0,5.193
7590,CA-2015-139738,2015-09-25,2015-09-29,Standard Class,DK-12895,Consumer,61107,OFF-AR-10004602,128.744,7,0.2,12.874400000000001
7591,CA-2016-158778,2016-09-05,2016-09-09,Standard Class,DB-13210,Consumer,19134,FUR-FU-10000260,58.248000000000005,9,0.2,11.649599999999996
7592,CA-2016-158778,2016-09-05,2016-09-09,Standard Class,DB-13210,Consumer,19134,FUR-CH-10001146,71.246,2,0.3,-19.338199999999993
7593,CA-2016-158778,2016-09-05,2016-09-09,Standard Class,DB-13210,Consumer,19134,OFF-AR-10000896,7.872,3,0.2,0.5903999999999994
7594,CA-2016-158778,2016-09-05,2016-09-09,Standard Class,DB-13210,Consumer,19134,FUR-CH-10000309,887.2709999999998,3,0.3,-63.376499999999965
7595,CA-2017-119655,2017-04-20,2017-04-24,Standard Class,CV-12295,Consumer,48234,OFF-BI-10001989,146.86,7,0.0,70.49279999999999
7596,CA-2017-119655,2017-04-20,2017-04-24,Standard Class,CV-12295,Consumer,48234,OFF-BI-10001036,36.56,4,0.0,18.28
7597,CA-2015-164567,2015-06-15,2015-06-19,Standard Class,GK-14620,Corporate,90004,TEC-PH-10002103,225.57599999999996,3,0.2,22.557600000000008
7598,CA-2014-131947,2014-09-17,2014-09-22,Standard Class,JA-15970,Consumer,97477,OFF-AR-10001473,5.248,2,0.2,0.4592000000000003
7599,CA-2014-131947,2014-09-17,2014-09-22,Standard Class,JA-15970,Consumer,97477,OFF-AR-10000411,38.256,3,0.2,4.781999999999995
7600,CA-2014-131947,2014-09-17,2014-09-22,Standard Class,JA-15970,Consumer,97477,OFF-PA-10000246,40.24,5,0.2,13.078000000000001
7601,CA-2014-131947,2014-09-17,2014-09-22,Standard Class,JA-15970,Consumer,97477,TEC-MA-10004086,29.925,5,0.7,-21.944999999999993
7602,CA-2014-131947,2014-09-17,2014-09-22,Standard Class,JA-15970,Consumer,97477,OFF-PA-10003039,148.704,6,0.2,46.469999999999985
7603,CA-2014-131947,2014-09-17,2014-09-22,Standard Class,JA-15970,Consumer,97477,TEC-AC-10004633,55.92,10,0.2,16.776000000000007
7604,CA-2016-152520,2016-07-08,2016-07-12,Standard Class,TH-21115,Corporate,2908,OFF-PA-10000289,12.96,2,0.0,6.2208000000000006
7605,CA-2016-101791,2016-05-27,2016-05-31,Standard Class,BS-11665,Consumer,60623,FUR-FU-10003247,25.176000000000002,3,0.6,-33.3582
7606,CA-2016-101791,2016-05-27,2016-05-31,Standard Class,BS-11665,Consumer,60623,FUR-FU-10002191,5.5840000000000005,2,0.6,-1.6751999999999994
7607,CA-2016-101791,2016-05-27,2016-05-31,Standard Class,BS-11665,Consumer,60623,OFF-ST-10001496,1297.3680000000002,9,0.2,97.30259999999998
7608,CA-2017-121195,2017-12-24,2017-12-27,First Class,NS-18505,Consumer,75220,OFF-ST-10000585,264.32,2,0.2,19.823999999999998
7609,CA-2017-163209,2017-05-03,2017-05-07,Standard Class,MK-18160,Consumer,94122,OFF-PA-10001166,25.92,4,0.0,12.441600000000001
7610,CA-2017-163209,2017-05-03,2017-05-07,Standard Class,MK-18160,Consumer,94122,OFF-AR-10003651,22.959999999999997,7,0.0,6.658399999999997
7611,CA-2014-133354,2014-02-22,2014-02-24,First Class,SA-20830,Consumer,92553,OFF-PA-10001800,19.44,3,0.0,9.3312
7612,US-2015-130491,2015-02-08,2015-02-11,First Class,BH-11710,Consumer,67846,OFF-PA-10000791,9.54,2,0.0,4.292999999999999
7613,US-2015-130491,2015-02-08,2015-02-11,First Class,BH-11710,Consumer,67846,OFF-FA-10000134,5.81,1,0.0,1.8011
7614,US-2015-130491,2015-02-08,2015-02-11,First Class,BH-11710,Consumer,67846,OFF-AR-10001149,5.76,2,0.0,1.7279999999999998
7615,CA-2015-113740,2015-08-24,2015-08-28,Second Class,SC-20380,Consumer,10035,FUR-FU-10000010,14.91,3,0.0,4.6221
7616,CA-2014-148425,2014-11-30,2014-12-04,Standard Class,RF-19345,Corporate,32839,OFF-BI-10000201,6.642000000000001,9,0.7,-4.427999999999999
7617,CA-2016-144309,2016-12-10,2016-12-16,Standard Class,CM-12235,Consumer,13601,OFF-PA-10001776,18.54,2,0.0,8.713799999999999
7618,CA-2016-144309,2016-12-10,2016-12-16,Standard Class,CM-12235,Consumer,13601,OFF-BI-10003656,679.96,5,0.2,220.98699999999997
7619,CA-2017-151225,2017-10-27,2017-10-29,First Class,JM-15655,Corporate,90032,FUR-TA-10001539,189.57600000000002,1,0.2,9.478799999999978
7620,CA-2017-151225,2017-10-27,2017-10-29,First Class,JM-15655,Corporate,90032,TEC-PH-10004100,71.96,5,0.2,7.1960000000000015
7621,US-2014-144078,2014-11-25,2014-11-29,Standard Class,RB-19435,Consumer,90004,TEC-PH-10001580,539.92,5,0.2,47.24299999999997
7622,US-2014-144078,2014-11-25,2014-11-29,Standard Class,RB-19435,Consumer,90004,FUR-CH-10002335,725.344,4,0.2,54.400800000000004
7623,US-2014-144078,2014-11-25,2014-11-29,Standard Class,RB-19435,Consumer,90004,OFF-AR-10004707,7.4399999999999995,3,0.0,2.6039999999999996
7624,CA-2014-124464,2014-07-14,2014-07-20,Standard Class,SS-20515,Home Office,19711,OFF-AP-10000576,39.48,1,0.0,11.054400000000001
7625,CA-2015-136805,2015-05-23,2015-05-27,Second Class,NM-18445,Home Office,48234,OFF-AP-10001394,850.5,5,0.1,245.69999999999993
7626,CA-2015-136805,2015-05-23,2015-05-27,Second Class,NM-18445,Home Office,48234,FUR-FU-10003724,75.33,9,0.0,19.5858
7627,US-2015-159499,2015-11-21,2015-11-23,Second Class,EM-14095,Corporate,85023,OFF-AP-10002867,325.63200000000006,6,0.2,28.49279999999999
7628,US-2015-159499,2015-11-21,2015-11-23,Second Class,EM-14095,Corporate,85023,TEC-AC-10002718,23.344,2,0.2,-1.4590000000000014
7629,US-2015-159499,2015-11-21,2015-11-23,Second Class,EM-14095,Corporate,85023,OFF-LA-10003121,16.520000000000003,5,0.2,5.368999999999998
7630,CA-2014-162089,2014-03-30,2014-04-01,First Class,MP-17470,Home Office,78521,OFF-EN-10002230,335.72,5,0.2,113.3055
7631,CA-2014-162089,2014-03-30,2014-04-01,First Class,MP-17470,Home Office,78521,TEC-PH-10001819,251.94400000000002,7,0.2,88.18039999999998
7632,CA-2014-162089,2014-03-30,2014-04-01,First Class,MP-17470,Home Office,78521,FUR-CH-10002304,127.30199999999999,7,0.3,-9.092999999999996
7633,US-2017-158526,2017-12-29,2018-01-01,Second Class,KH-16360,Consumer,40214,FUR-CH-10002602,1207.84,8,0.0,314.0384
7634,US-2017-158526,2017-12-29,2018-01-01,Second Class,KH-16360,Consumer,40214,OFF-BI-10002414,12.53,1,0.0,5.889099999999999
